,id,Total Users,Engagement Level,DAU/MAU,Active,Notification Level,Time Per User Level,Active User Level,Login Ratio Level,Login Level,state,join_date,staffed_beds,number_discharges,est_ED_visits,average_LOS,LWBS_rate,region,geographic_classification,hospital_type,firm_type
2610,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2611,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2612,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2613,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2614,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2615,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2616,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2617,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2618,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2619,2e00683e-6856-4764-a84b-5812a5146957,0,Red,0.0,Inactive,low,very low,very low,very low,very low,WV,4/18/2017,90.0,2705.0,28660.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
2620,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,5,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2621,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2622,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2623,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,1,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2624,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2625,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2626,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2627,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2628,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2629,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2630,2e0fe10a-fdd2-4d44-98a0-19a0d6632936,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,4/25/2017,46.0,2654.0,22907.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
2631,2e281a1b-f6c9-4571-97df-4afd0d9ee505,35,Orange,0.092,Active,high,medium,medium,high,low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2632,2e281a1b-f6c9-4571-97df-4afd0d9ee505,34,Yellow,0.177,Active,high,medium,medium,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2633,2e281a1b-f6c9-4571-97df-4afd0d9ee505,33,Yellow,0.211,Active,high,medium,low,high,low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2634,2e281a1b-f6c9-4571-97df-4afd0d9ee505,32,Yellow,0.132,Active,high,medium,medium,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2635,2e281a1b-f6c9-4571-97df-4afd0d9ee505,21,Orange,0.113,Active,high,medium,medium,high,low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2636,2e281a1b-f6c9-4571-97df-4afd0d9ee505,19,Red,0.079,Active,low,low,high,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2637,2e281a1b-f6c9-4571-97df-4afd0d9ee505,19,Orange,0.094,Active,high,low,medium,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2638,2e281a1b-f6c9-4571-97df-4afd0d9ee505,13,Yellow,0.13,Active,high,low,low,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2639,2e281a1b-f6c9-4571-97df-4afd0d9ee505,10,Yellow,0.139,Active,high,low,medium,high,very low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2640,2e281a1b-f6c9-4571-97df-4afd0d9ee505,11,Yellow,0.21,Active,high,low,low,medium,high,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2641,2e281a1b-f6c9-4571-97df-4afd0d9ee505,8,Orange,0.039,Active,high,very low,low,low,low,CA,4/25/2016,169.0,10580.0,92819.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2642,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2643,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2644,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2645,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2646,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2647,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2648,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2649,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Yellow,0.033,Active,very low,low,medium,very low,high,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2650,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Orange,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2651,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Orange,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2652,2e3e6e7f-c227-472d-9f43-e19da4a5107e,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,OR,4/1/2014,25.0,1228.0,9075.0,3.0,0.0,West,Rural,Critical Access Hospital,Hospital
2653,304b6710-c961-44b3-8e30-b608e49e0f63,1,Green,0.1,Active,very low,medium,high,low,medium,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2654,304b6710-c961-44b3-8e30-b608e49e0f63,1,Yellow,0.161,Active,very low,medium,high,low,low,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2655,304b6710-c961-44b3-8e30-b608e49e0f63,1,Yellow,0.161,Active,very low,medium,high,low,high,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2656,304b6710-c961-44b3-8e30-b608e49e0f63,1,Orange,0.172,Active,very low,medium,high,medium,very low,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2657,304b6710-c961-44b3-8e30-b608e49e0f63,1,Yellow,0.065,Active,very low,very low,high,very low,medium,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2658,304b6710-c961-44b3-8e30-b608e49e0f63,1,Red,0.233,Active,very low,high,high,medium,very low,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2659,304b6710-c961-44b3-8e30-b608e49e0f63,1,Green,0.129,Active,very low,low,high,low,high,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2660,304b6710-c961-44b3-8e30-b608e49e0f63,1,Green,0.3,Active,very low,medium,high,medium,medium,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2661,304b6710-c961-44b3-8e30-b608e49e0f63,1,Orange,0.194,Active,very low,medium,high,medium,medium,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2662,304b6710-c961-44b3-8e30-b608e49e0f63,1,Orange,0.129,Active,very low,medium,high,low,high,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2663,304b6710-c961-44b3-8e30-b608e49e0f63,1,Yellow,0.067,Active,very low,very low,high,low,medium,NH,9/8/2018,25.0,1230.0,15419.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
2664,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2665,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2666,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2667,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2668,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2669,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2670,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2671,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2672,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2673,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2674,316223e5-c88a-4c0a-a6a9-4ae310f5fede,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,AK,10/2/2017,8.0,126.0,751.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
2675,317f6065-15bb-4c91-a115-518a44863fca,59,Yellow,0.15,Active,medium,high,low,high,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2676,317f6065-15bb-4c91-a115-518a44863fca,59,Orange,0.066,Active,medium,medium,very low,medium,very low,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2677,317f6065-15bb-4c91-a115-518a44863fca,60,Yellow,0.248,Active,high,high,very low,high,very low,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2678,317f6065-15bb-4c91-a115-518a44863fca,61,Yellow,0.118,Active,high,medium,low,high,very low,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2679,317f6065-15bb-4c91-a115-518a44863fca,61,Orange,0.056,Active,high,medium,very low,medium,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2680,317f6065-15bb-4c91-a115-518a44863fca,62,Red,0.047,Active,medium,low,very low,low,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2681,317f6065-15bb-4c91-a115-518a44863fca,62,Orange,0.046,Active,high,low,very low,low,high,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2682,317f6065-15bb-4c91-a115-518a44863fca,63,Orange,0.067,Active,high,low,very low,low,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2683,317f6065-15bb-4c91-a115-518a44863fca,63,Yellow,0.097,Active,high,high,very low,low,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2684,317f6065-15bb-4c91-a115-518a44863fca,68,Orange,0.113,Active,high,medium,low,medium,medium,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2685,317f6065-15bb-4c91-a115-518a44863fca,68,Orange,0.046,Active,high,low,very low,medium,low,CA,3/13/2016,337.0,9358.0,54577.0,7.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2686,319a5d19-1aec-4aee-b95a-8cc8d0599c64,4,Yellow,0.053,Active,low,medium,high,medium,medium,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2687,319a5d19-1aec-4aee-b95a-8cc8d0599c64,4,Orange,0.008,Active,low,high,low,very low,high,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2688,319a5d19-1aec-4aee-b95a-8cc8d0599c64,5,Orange,0.083,Active,low,low,high,low,medium,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2689,319a5d19-1aec-4aee-b95a-8cc8d0599c64,5,Orange,0.033,Active,low,low,medium,low,high,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2690,319a5d19-1aec-4aee-b95a-8cc8d0599c64,5,Orange,0.0,Inactive,low,very low,very low,very low,very low,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2691,319a5d19-1aec-4aee-b95a-8cc8d0599c64,4,Red,0.05,Active,very low,very low,medium,low,high,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2692,319a5d19-1aec-4aee-b95a-8cc8d0599c64,3,Orange,0.0,Inactive,low,very low,very low,very low,very low,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2693,319a5d19-1aec-4aee-b95a-8cc8d0599c64,3,Orange,0.1,Active,low,low,low,low,low,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2694,319a5d19-1aec-4aee-b95a-8cc8d0599c64,3,Orange,0.027,Active,low,medium,high,very low,high,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2695,319a5d19-1aec-4aee-b95a-8cc8d0599c64,3,Orange,0.0,Inactive,low,very low,very low,very low,very low,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2696,319a5d19-1aec-4aee-b95a-8cc8d0599c64,3,Red,0.0,Inactive,low,very low,very low,very low,very low,OR,8/24/2015,44.0,1934.0,13862.0,2.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
2697,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2698,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2699,320f4814-854f-4219-b666-414bbff2f626,1,Yellow,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2700,320f4814-854f-4219-b666-414bbff2f626,1,Orange,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2701,320f4814-854f-4219-b666-414bbff2f626,1,Orange,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2702,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2703,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2704,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2705,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2706,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2707,320f4814-854f-4219-b666-414bbff2f626,1,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/8/2018,110.0,5256.0,42410.0,4.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
2708,322a8918-5656-44e8-b211-9d59b7790c79,6,Orange,0.011,Active,low,very low,low,very low,high,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2709,322a8918-5656-44e8-b211-9d59b7790c79,6,Orange,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2710,322a8918-5656-44e8-b211-9d59b7790c79,3,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2711,322a8918-5656-44e8-b211-9d59b7790c79,2,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2712,322a8918-5656-44e8-b211-9d59b7790c79,2,Orange,0.032,Active,low,low,medium,very low,low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2713,322a8918-5656-44e8-b211-9d59b7790c79,2,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2714,322a8918-5656-44e8-b211-9d59b7790c79,2,Orange,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2715,322a8918-5656-44e8-b211-9d59b7790c79,1,Red,0.05,Active,low,very low,high,very low,high,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2716,322a8918-5656-44e8-b211-9d59b7790c79,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2717,322a8918-5656-44e8-b211-9d59b7790c79,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2718,322a8918-5656-44e8-b211-9d59b7790c79,0,Red,0.0,Inactive,low,very low,very low,very low,very low,NH,9/6/2018,86.0,3504.0,24251.0,5.0,0.0,Northeast,Rural,Short Term Acute Care Hospital,Hospital
2719,33b930d1-d208-4278-8c3f-ff5fd1ddeab4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/6/2017,472.0,32440.0,50869.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2720,33b930d1-d208-4278-8c3f-ff5fd1ddeab4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/6/2017,472.0,32440.0,50869.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2721,33b930d1-d208-4278-8c3f-ff5fd1ddeab4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/6/2017,472.0,32440.0,50869.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
2722,33b930d1-d208-4278-8c3f-ff5fd1ddeab4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/6/2017,472.0,32440.0,50869.0,5.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
